ref_id,authors,published_year,journal,doi,title,abstract,country,country_imputed,country_combined,biome_classified,biome_imputed,biome_combined,spatial_scale,deployment_number,site_number,trap_night,temporal_scale_month,taxonomy_scope,primary_taxonomic_group,scientific_name,species_count_minimum,focal_species_emphasis,focal_species_scientific_name,abundance,occupancy,density,species_distribution,detectability,demographic_rate,population_growth_rate,social_dynamics,group_size,group_composition,age_structure,sex_ratio,space_use_extent,habitat_landscape_use,dispersal,connectivity,within_species_spatial_overlap,behavioral_response_to_factor,diel_activity,behavioral_state_classification,predator_prey_interaction,interspecific_competition,scavenging,herbivory,seed_dispersal,interspecific_temporal_spatial_avoidance,species_richness,diversity_or_evenness,community_composition,trophic_or_functional_structure,human_wildlife_overlap,anthropogenic_disturbance_effect,direct_human_pressure,sampling_method,camera_main,statistical_method_listed,statistical_method_other,study_approach,temporal_design,extraction_confidence
RO0016,"Jansen, M; Engler, M; Blumer, LM; Rumiz, D; Aramayo, JL; Krone, O",2020,CHECK LIST,10.15560/16.2.323,A camera trapping survey of mammals in the mixed landscape of Bolivia's Chiquitano region with a special focus on the Jaguar,"At a site in the Bolivian Chiquitano region composed by a mosaic of pastureland and primary Chiquitano Dry Forest (CDF) we conducted a camera-trapping study to (1) survey the mammals, and (2) compare individual Jaguar numbers with other Chiquitano sites. Therefore, we installed 13 camera stations (450 ha polygon) over a period of six months. On 1,762 camera-days and in 1,654 independent capture events, we recorded 24 mammalian species that represent the native fauna of large and medium-sized mammals including apex-predators (Puma, Jaguar), meso-carnivores (Ocelot, Jaguarundi, Margay), and large herbivores (Tapir, Collared and White lipped Peccary). We identified six adult Jaguars and found indications of successful reproductive activity. Captures of Jaguars were higher in CDF than in altered habitats. In summary, we believe that (1) the mammal species richness, (2) the high capture numbers of indicator species, and (3) the high capture numbers of Jaguar indicate that our study area has a good conservation status. Future efforts should be undertaken to keep this, and monitoring programs in this region are necessary to further evaluate the potential importance of the Chiquitano region as a possible key region for mammals, especially Jaguars, in South America.",Bolivia,NA,Bolivia,shrubland,NA,shrubland,local,13,NA,1762,6,community,mammal,Panthera onca;Puma concolor;Leopardus pardalis;Herpailurus yagouaroundi;Leopardus wiedii;Tapirus terrestris;Pecari tajacu;Tayassu pecari,24,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,camera,1,NA,NA,observational,cross_sectional,95
RO0017,"Ilemin, Y",2014,ZOOLOGY IN THE MIDDLE EAST,10.1080/09397140.2014.892299,A camera trapping survey reveals a melanistic Grey Wolf (Canis lupus) in an unusual habitat in Turkey (Mammalia: Carnivora),"Apparently as a consequence of persecution from humans, Grey Wolves (Canis lupus) are confined in Turkey to mountainous regions, mostly above 600 m a.s.l. In the course of a camera trap survey carried out between April and July 2013 in the Marmaris region in western Turkey, I could confirm the presence of this species in coastal areas at an altitude of 215 m a.s.l. The species lives there quite secretly and its presence is unknown to local people. The records include a melanistic individual, which is the first such record in Turkey. Because of the aggressive relationship between wolves and sheep dogs all over Western Anatolia, I am considering that this individual is the result of a natural combination of coat colour determining alleles and not the result of hybridisation with a melanistic domestic dog, as had been suggested for other parts of the distribution area.",Turkey,NA,Turkey,NA,NA,NA,local,NA,NA,NA,4,single_species,mammal,Canis lupus,1,1,Canis lupus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,camera,1,NA,NA,observational,cross_sectional,95
RO0018,"Guzman-Aguayo, L; Gonzalez, BA; Estades, CF; Espinoza-Leon, IM; Valenzuela-Lobos, LA; Elbroch, LM; Wong, WM; Ohrens, O; Saucedo, C",2024,AUSTRAL ECOLOGY,10.1111/aec.70003,"A chucao tapaculo, Scelorchilus rubecula (Kittlitz, 1830), plucking hair from a southern pudu, Pudu puda (Molina, 1782), in the Chilean temperate forest","Although the incorporation of mammalian hair in nest construction for thermal insulation has been extensively documented among birds, the kleptotrichy-where birds pluck hair directly from living mammals-remains a relatively underreported behaviour in the scientific literature. Our camera trap monitoring effort in Pumal & iacute;n Douglas Tompkins National Park, Chile, captured a chucao tapaculo (Scelorchilus rubecula) plucking hair from a southern pudu (Pudu puda). The observed behaviour suggests an adaptation for obtaining nest material, particularly in high-latitude regions like our study area. The pudu's minimal reaction suggests that the hair removal was not perceived as uncomfortable, potentially because the hair was already being shed. This could also be interpreted as a case of ectoparasite removal or other mutualistic interactions. Further research is needed to determine the use of pudu hair as nest construction material and to explain the ecological implications of this behaviour. Our findings highlight the value of camera trap monitoring in expanding the knowledge of species interactions and providing insights about wildlife behaviours.",Chile,NA,Chile,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,NA,NA,NA,multi_species,bird,Scelorchilus rubecula;Pudu puda,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,camera,1,NA,NA,observational,NA,90
RO0023,"Carter, A; Potts, JM; Stephens, J; Roshier, DA",2023,WILDLIFE RESEARCH,10.1071/WR22017,"A comparison of methods for monitoring a sparse population of the red fox (Vulpes vulpes) subject to lethal control using GPS telemetry, camera traps and sand plots","Context. The introduced red fox has driven the decline or extinction of numerous wildlife species in Australia, yet little information exists on the population densities of foxes in most ecosystems. Fox monitoring programs will differ widely depending on the goals of management, which, in turn, will determine whether the appropriate metric is a density estimate, or some proxy thereof, and the time and resources required. Aims. This study aims to assist wildlife managers to design fit-for-purpose monitoring programs for foxes by providing a better understanding of the utility and precision of various monitoring methods. Methods. We surveyed foxes monthly over four consecutive years in a semi-arid region of Australia by using sand plots, camera traps and GPS telemetry. The resultant data were used to produce population estimates from one count-based method, two spatially explicit methods, and two activity indices. Key results. The incorporation of GPS-collar data into the spatial capture-recapture approaches greatly reduced uncertainty in estimates of abundance. Activity indices from sand plots were generally higher and more variable than were indices derived from camera traps, whereas estimates from N-mixture models appeared to be biased high. Conclusions. Our study indicated that the Allen-Engeman index derived from camera-trap data provided an accurate reflection of change in the underlying fox density, even as density declined towards zero following introduction of lethal control. This method provides an efficient means to detect large shifts in abundance, whether up or down, which may trigger a change to more laborious, but precise, population monitoring methods. If accuracy is paramount (e.g. for reintroduction programs) spatially explicit methods augmented with GPS data provide robust estimates, albeit at a greater cost in resources and expertise than does an index. Implications. Our study demonstrated that the shorter the survey period is, the greater is the likelihood that foxes are present but not detected. As such, if limited resources are available, longer monitoring periods conducted less frequently will provide a more accurate reflection of the underlying fox population than do shorter monitoring periods conducted more often.",Australia,NA,Australia,NA,shrubland,shrubland,regional,NA,NA,NA,48,single_species,mammal,Vulpes vulpes,1,1,Vulpes vulpes,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera;focal_GPS;transect,1,N_mixture;SCR,NA,observational,longitudinal,95
RO0024,"Kluever, BM; Gese, EM; Dempsey, SJ; Knight, RN",2013,WILDLIFE SOCIETY BULLETIN,10.1002/wsb.261,A Comparison of Methods for Monitoring Kit Foxes at Den Sites,"Monitoring mammalian carnivores at den sites with human observers to document behavior, fecundity, litter size, and natal survival is commonplace when compared with monitoring den sites with cameras. However, no published studies exist comparing the effectiveness of human observers versus cameras in a quantitative manner. Obtaining complete and reliable counts of adult and pup kit foxes (Vulpes macrotis) can be crucial for estimating population parameters and life-history traits. In the summers of 2010 and 2011, we made weekly counts of adult and pup kit foxes at active den sites using 2methods: 1) an observer equipped with spotting scope and/or binoculars and 2) a remote infrared motion-sensitive camera. We accumulated 71 and 29 counts at active den sites, respectively. The median number of adults observed at den sites with a camera and observer differed and were 2 adults versus 1 adult, respectively. Similarly, the median number of pups observed at den sites with a remote camera versus an observer differed and was 2 pups versus 1 pup, respectively. We observed these differences despite the similar effort required to manage cameras and conduct observations. We recommend future surveys aimed at ascertaining more reliable counts of kit foxes and similar species at den sites use a survey methodology employing remote cameras or video over a multi-day period. (C) 2013 The Wildlife Society.",NA,NA,NA,NA,NA,NA,local,NA,NA,NA,24,single_species,mammal,Vulpes macrotis,1,1,Vulpes macrotis,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,NA,NA,observational,longitudinal,90
RO0028,"Rockhill, AP; Sollman, R; Powell, RA; DePerno, CS",2016,SOUTHEASTERN NATURALIST,10.1656/058.015.0112,A Comparison of Survey Techniques for Medium- to Large-sized Mammals in Forested Wetlands,"Monitoring mammals is becoming increasingly important as state and federal agencies develop wildlife action plans addressing increased urbanization and climate-change impacts on plant and animal populations. We designed and implemented surveys applicable to forested wetlands to assess detection rates, estimate species richness, compare species distributions, and assess relative cost versus success among techniques. The survey techniques implemented included opportunistic observations, predator calling, spotlighting, scent stations, camera survey, and foothold trapping. Opportunistic observations produced the highest species-richness estimate (14), and were the least expensive ($0) because they were conducted while implementing other survey techniques. Trapping was the most expensive technique with a cost of $61 per animal detected but provided age structure and population estimates through mark-recapture analysis. Camera survey was relatively expensive with a cost of $1865 for the entire study period but recorded the most detections (n = 673), which resulted in a low per detection cost ($3). Opportunistic observations and camera surveys documented 2 species not detected by any other method. Our results indicate that, although camera survey was a cost-effective way to detect mammals, richness and distribution estimates could be improved by incorporating a variety of monitoring techniques specific to forested wetlands.",NA,NA,NA,NA,NA,NA,local,NA,NA,NA,NA,community,mammal,NA,14,0,NA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,camera;other;trap,1,mark_resight,NA,observational,NA,85
RO0032,"Murphy, CM; Smith, LL; O'Brien, JJ; Castleberry, SB",2021,FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2020.118809,A comparison of vertebrate assemblages at gopher tortoise burrows and stump holes in the longleaf pine ecosystem,"In the fire maintained longleaf pine (Pinus palustris) ecosystem, underground refugia such as gopher tortoise (Gopherus polyphemus) burrows and stump holes may be important for animals to escape fire and extreme temperatures. Despite being documented as refugia for several species of concern including the black pine snake (Pituophis melanoleucus lodingi) and eastern diamondback rattlesnake (Crotalus adamanteus), longleaf pine stumps are commonly removed and harvested for rosin, eliminating associated underground habitats. We used trail cameras to examine the use of stump holes by vertebrates from September 2018 - May 2019. Each of 35 stump holes was paired with a nearby gopher tortoise burrow, a documented high value refugium type, to serve as a reference. We used Shannon Diversity Index to investigate species diversity differences and non-metric multidimensional scaling to investigate species composition differences between stump holes and tortoise burrows. We developed multi-season occupancy models to investigate reptile, amphibian, bird, and small mammal occupancy differences between tortoise burrows and stump holes. We documented 13 taxa unique to stump holes, 14 taxa unique to tortoise burrows, and 26 shared taxa. Although overall species diversity was similar between tortoise burrows and stump holes, species composition differed, with more reptile species associated with stump holes and more bird species associated with gopher tortoise burrows. Reptile, amphibian, bird, and small mammal occupancy was similar between stump holes and tortoise burrows and among stumps of varying decay states. Our research underscores the collective importance of tortoise burrows and stump holes as refugia and foraging sites for wildlife in the longleaf pine ecosystem. Additionally, our study demonstrates the importance of developing best management practices for stump removal such as retaining a proportion of stumps of different decay classes.",NA,NA,NA,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,35,NA,9,community,multi_taxa,Gopherus polyphemus;Pituophis melanoleucus lodingi;Crotalus adamanteus,53,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,camera,1,multi_season_occupancy,NA,observational,longitudinal,90
RO0033,"Lamb, BD; Anderson, CD; McDonough, CM; Lockhart, JM; Butler, ZP",2023,CHELONIAN CONSERVATION AND BIOLOGY,10.2744/CCB-1574.1,A Comparison of Vertebrate Associates of Gopher Tortoise and Nine-Banded Armadillo Burrows in South Georgia,"Burrowing organisms augment the availability of important resources for other species. The gopher tortoise (Gopherus polyphemus) is a keystone excavator in open canopy pineforest ecosystems in the southeastern United States because its burrows are utilized by over 360 species. Across its range, the gopher tortoise is declining, which is thought to negatively affect burrow-associated species and ecosystem functionality. The nine-banded armadillo (Dasypus novemcinctus) is another burrower of similar size that has become syntopically distributed with the gopher tortoise as a result of range expansion. Recent studies have documented vertebrates utilizing armadillo burrows, linking armadillo burrowing to support of local biodiversity similar to the gopher tortoise. We sought to determine the potential for ecological redundancy between gopher tortoises and armadillos and test quantitatively for differences in associate events at their burrows in a mixed-pine-hardwood forest where they co-occur. Using motion activated game cameras to monitor burrows, we compared metrics of vertebrate occurrence between armadillo and tortoise burrows and examined the effects of environmental variables using a series of regression models. A total of 40 vertebrate taxa were observed visiting burrows between October 2019 and December 2020. Richness, diversity, and community composition were not significantly different between the two burrow types. However, associate event counts were significantly greater at tortoise burrows. Burrow and microhabitat variables had varying effects on associate event counts, with consistently positive effects for tortoise burrows, active burrows, and increased richness of tree species, while negative effects were detected for increased canopy cover as well as increased proportions of hardwood trees. Our study provides a framework for testing redundancy of function between syntopic ecosystem engineers, adds to the growing body of work on the ecological significance of armadillo range expansion, and identifies aspects of the habitat that cause fluctuations in the importance of burrows for associate species.",United States,NA,United States,NA,temperate_deciduous_forest,temperate_deciduous_forest,local,NA,NA,NA,15,community,multi_taxa,Gopherus polyphemus;Dasypus novemcinctus,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,camera,1,glm,NA,observational,longitudinal,95
RO0037,"Apps, P; Claase, M; Van Mourik, E; Lostrom, S; Yexley, B; Webster, H; McNutt, JW",2022,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,10.1007/s00265-022-03148-y,A description of a new discovery: African wild dog packs communicate with other packs by posting scent-mark messages at a shared marking site,"Understanding the use of space by endangered African wild dogs (Lycaon pictus) can contribute to their conservation because persecution by livestock farmers is a major cause of mortality when wild dogs range outside protected wildlife areas. Scent-marking is likely to be a key mechanism by which African wild dog packs organise their mutual use of space, and here, we report the discovery that African wild dog packs repeatedly shared a scent-marking latrine. We present the first systematic records of scent communication between packs of African wild dogs. Camera trapping for 13 months recorded four wild dog packs in northern Botswana repeatedly scent-marking with urine and faeces at a latrine where two dirt roads crossed a large game trail, in the overlap zone of two of the packs' home ranges. This site was visited by wild dogs at a mean interval of 12.2 days, with a mean of 10.3 days between consecutive visits by different packs, and a mean of 28.7 days between consecutive visits by the same pack. Dominant dogs scent-marked every time they visited this site for a minute or longer. Sniffing and countermarking of scent-marks from previous visits showed that this shared marking site acted as a bulletin board, with 12 exchanges of information between packs over a period of 13 months. Significance statement African wild dogs are endangered large carnivores, whose populations suffer continual attrition from lethal conflict with livestock owners. Deterring wild dogs from leaving protected wildlife areas will reduce this conflict-related mortality. All terrestrial mammals mark their home ranges with scent, and using artificial scent-marks to simulate African wild dog home range boundaries along protected area borders has the potential to reduce conflict killings by deterring the dogs from leaving the protected areas. Our discovery of multiple African wild dog packs scent-marking at a persistent, shared latrine, where scent-marking depended on sex and social status, is a breakthrough in our understanding of inter-pack communication in this endangered species and a key step towards developing artificial home range boundary markers that will deter them from leaving protected wildlife areas.",Botswana,NA,Botswana,NA,grassland,grassland,local,NA,NA,NA,13,single_species,mammal,Lycaon pictus,1,1,Lycaon pictus,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,camera,1,other,mean interval analysis,observational,longitudinal,90
RO0038,"Elkan, PW; Parnell, R; Smith, JLD",2009,AFRICAN JOURNAL OF ECOLOGY,10.1111/j.1365-2028.2008.00980.x,"A die-off of large ungulates following a Stomoxys biting fly out-break in lowland forest, northern Republic of Congo","Understanding the role of natural die-offs or severe population declines is of significant importance to the management and conservation of large mammal populations. A die-off of bongo and other large ungulates occurred following a Stomoxys biting fly out-break in the lowland forest of the northern Republic of Congo in April-May 1997. Direct observations, remote camera surveys and monitoring within forest clearings indicated that the Stomoxys outbreak contributed to significant mortality in the bongo population and affected local distribution. Mortality was higher in adult males than in females. Male biased Stomoxys related mortality was also observed in sitatunga. Understanding of the causes and impact of such die-offs on bongo and other species are important to conservation and management planning in Central Africa.",Congo - Brazzaville,NA,Congo - Brazzaville,rainforest,NA,rainforest,local,NA,NA,NA,2,multi_species,mammal,Tragelaphus eurycerus;Tragelaphus spekii,2,0,NA,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera;other,1,NA,NA,observational,cross_sectional,95
RO0039,"Li, S; McShea, WJ; Wang, DJ; Huang, JZ; Shao, LK",2012,WILDLIFE SOCIETY BULLETIN,10.1002/wsb.161,"A Direct Comparison of Camera-Trapping and Sign Transects for Monitoring Wildlife in the Wanglang National Nature Reserve, China","Wildlife monitoring plays a critical role in evaluating the management and conservation of biodiversity. During monitoring activities in Chinese nature reserves dedicated to giant panda conservation, indirect sign surveys along fixed transects are the standard methodology used to monitor large-mammal populations. Camera-trapping has been recently introduced to these reserves as an additional monitoring tool. We present a case study of comparing current sign-transect monitoring with camera-trapping in Wanglang National Nature Reserve, China, from September 2004 through October 2005, and we assess the effectiveness of both methods in detecting terrestrial fauna. Camera-trapping detected 21 mammal species, while sign transects detected 16 species. We found no significant difference in the animal community detected by each method; however, sign transects were weighted toward detecting large-sized animals. Each survey technique had different strengths; therefore, a combined sampling of camera-trapping (800 camera-days) and sign transects (80 km) was sufficient to detect 95% of detectable large, terrestrial mammal species within this 323-km(2) reserve. Our estimate of species richness based on camera-trapping (39.0 +/- 13.6 species) and sign transects (20.0 +/- 4.4 species) suggests that camera-trapping can detect more species when extensive sampling effort is employed by both methods. Camera-trapping also has the potential for more robust estimates of population parameters than are possible with sign transects. We propose that the giant panda reserves in China can increase their efficiency and range of species monitored by using a system that integrates camera-trapping with sign transects. (C) 2012 The Wildlife Society.",China,NA,China,NA,NA,NA,local,NA,NA,800,14,community,mammal,NA,21,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,camera;transect,1,NA,NA,observational,cross_sectional,90
RO0041,"Chreiki, M.K.; Steer, M.D.; Majeed, S.U.; Kakembo, S.; Ross, S.",2018,J. Threat. Taxa,10.11609/jott.4093.10.7.11928-11933,A first confirmed record of the Indian Crested Porcupine Hystrix indica (Mammalia: Rodentia: Hystricidae) in the United Arab Emirates,"We report the first records of the Indian Crested Porcupine (Hystrix indica; Kerr, 1792J in the United Arab Emirates (UAE), approximately 600km beyond its known range in Arabia. Images of H. indica were taken by camera traps at two locations in Wadi Wurayah National Park (WWNP), Fujairah, in three separate events in 2015 and 2016. Long-term occupancy of porcupines was confirmed via social surveys conducted in four villages bordering WWNP. These findings represent a previously unrecorded and most likely isolated subpopulation of H. indica. Further study is warranted to assess the genetic and demographic resilience of the population. (C) 2018. Chreiki et al. Creative Commons Attribution 4.0 International License. JoTT allows unrestricted use of this article in any medium, reproduction and distribution by providing adequate credit to the authors and the source of publication.",United Arab Emirates,NA,United Arab Emirates,NA,NA,NA,local,NA,2,NA,24,single_species,mammal,Hystrix indica,1,1,Hystrix indica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,camera,1,NA,NA,observational,longitudinal,95
